Time (s),Frame Length,Direction,Interarrival
0.0,68,0,0.0
0.006508,68,0,0.006508
3.603951,76,1,3.5974429999999997
3.603959,76,-1,8.000000000230045e-06
3.603967,68,1,7.999999999785956e-06
3.612311,32836,-1,0.008344000000000129
3.612317,68,1,5.999999999950489e-06
3.612326,32836,-1,8.999999999925734e-06
3.612419,68,1,9.300000000012076e-05
3.612467,32836,-1,4.8000000000048004e-05
3.612474,32836,-1,7.000000000090267e-06
3.612528,68,1,5.3999999999998494e-05
3.612555,32836,-1,2.6999999999777202e-05
3.612562,32836,-1,7.000000000090267e-06
3.612568,68,1,5.999999999950489e-06
3.61257,68,1,1.9999999998354667e-06
3.612646,32836,-1,7.599999999996498e-05
3.612649,68,1,3.000000000419334e-06
3.612654,32836,-1,4.999999999810711e-06
3.612657,68,1,2.9999999999752447e-06
3.612661,32836,-1,4.000000000115023e-06
3.612664,68,1,2.9999999999752447e-06
3.612668,32836,-1,4.000000000115023e-06
3.61267,68,1,1.9999999998354667e-06
3.612674,32836,-1,4.000000000115023e-06
3.612677,68,1,2.9999999999752447e-06
3.612682,32836,-1,4.999999999810711e-06
3.612685,68,1,2.9999999999752447e-06
3.612689,32836,-1,4.000000000115023e-06
3.612691,68,1,1.9999999998354667e-06
3.612695,32836,-1,4.000000000115023e-06
3.612698,68,1,2.9999999999752447e-06
3.612701,32836,-1,2.9999999999752447e-06
3.612704,68,1,2.9999999999752447e-06
3.612708,32836,-1,4.000000000115023e-06
3.61271,68,1,1.9999999998354667e-06
3.612714,32836,-1,4.000000000115023e-06
3.612719,32836,-1,4.999999999810711e-06
3.612725,32836,-1,6.000000000394579e-06
3.612731,32836,-1,5.999999999950489e-06
3.612737,32836,-1,5.999999999950489e-06
3.612745,32836,-1,7.999999999785956e-06
3.612751,32836,-1,5.999999999950489e-06
3.612753,68,1,2.000000000279556e-06
3.612757,68,1,4.000000000115023e-06
3.612757,32836,-1,0.0
3.612758,68,1,9.999999996956888e-07
3.612759,68,1,1.000000000139778e-06
3.61276,68,1,1.000000000139778e-06
3.612761,68,1,9.999999996956888e-07
3.612762,68,1,1.000000000139778e-06
3.612763,32836,-1,1.000000000139778e-06
3.612763,68,1,0.0
3.612769,32836,-1,5.999999999950489e-06
3.612776,32836,-1,7.000000000090267e-06
3.612782,32836,-1,5.999999999950489e-06
3.612788,32836,-1,5.999999999950489e-06
3.612791,68,1,2.9999999999752447e-06
3.612792,68,1,9.999999996956888e-07
3.612793,68,1,1.000000000139778e-06
3.612793,32836,-1,0.0
3.612794,68,1,1.000000000139778e-06
3.612798,32836,-1,4.000000000115023e-06
3.612807,32836,-1,8.999999999925734e-06
3.612811,68,1,4.000000000115023e-06
3.612811,32836,-1,0.0
3.612816,32836,-1,4.999999999810711e-06
3.61282,32836,-1,4.000000000115023e-06
3.612821,68,1,9.999999996956888e-07
3.612824,32836,-1,2.9999999999752447e-06
3.612828,32836,-1,4.000000000115023e-06
3.612832,68,1,4.000000000115023e-06
3.612832,32836,-1,0.0
3.612833,68,1,1.000000000139778e-06
3.612868,65551,-1,3.500000000000725e-05
3.612898,65551,-1,2.9999999999752447e-05
3.612951,65551,-1,5.2999999999858716e-05
3.612954,68,1,3.000000000419334e-06
3.613,68,1,4.599999999976845e-05
3.613002,65551,-1,1.9999999998354667e-06
3.613014,68,1,1.2000000000345068e-05
3.613051,65551,-1,3.6999999999842714e-05
3.613091,65551,-1,3.999999999981796e-05
3.613137,65551,-1,4.600000000021254e-05
3.613186,65551,-1,4.899999999974369e-05
3.613217,65551,-1,3.1000000000336314e-05
3.613239,65551,-1,2.199999999996649e-05
3.613261,65551,-1,2.199999999996649e-05
3.613288,65551,-1,2.6999999999777202e-05
3.613316,65551,-1,2.800000000036107e-05
3.613319,68,1,2.9999999999752447e-06
3.613348,65551,-1,2.899999999961267e-05
3.613363,65551,-1,1.5000000000320313e-05
3.613379,68,1,1.6000000000016e-05
3.61338,65551,-1,9.999999996956888e-07
3.613396,65551,-1,1.6000000000016e-05
3.6134,68,1,4.000000000115023e-06
3.613412,65551,-1,1.1999999999900979e-05
3.613414,68,1,2.000000000279556e-06
3.613435,65551,-1,2.0999999999826713e-05
3.613448,65551,-1,1.3000000000040757e-05
3.613473,65551,-1,2.4999999999941735e-05
3.613497,65551,-1,2.4000000000246047e-05
3.613508,38357,-1,1.09999999997612e-05
3.613829,68,1,0.0003210000000000157
4.965935,76,1,1.352106
4.965943,76,-1,8.000000000230045e-06
4.96595,68,1,7.000000000090267e-06
6.143991,68,0,1.1780409999999994
6.150088,68,0,0.006097000000000463
6.168621,68,0,0.01853299999999969
6.168629,68,0,8.000000000230045e-06
7.113595,293,0,0.944966
7.113596,272,0,1.000000000139778e-06
8.82811,114,0,1.7145140000000003
8.82811,99,0,0.0
8.82811,68,0,0.0
8.82811,68,0,0.0
8.828132,68,0,2.19999999995224e-05
8.828144,68,0,1.1999999999900979e-05
8.828148,80,0,4.000000000559112e-06
8.828229,68,0,8.09999999997757e-05
8.833042,68,0,0.0048130000000004
9.875938,84,0,1.042895999999999
11.461697,32836,1,1.5857589999999995
11.461712,68,-1,1.5000000001208491e-05
11.461722,32836,1,9.999999999621423e-06
11.461857,68,-1,0.00013500000000021828
11.461879,32836,1,2.19999999995224e-05
11.461885,32836,1,6.000000000838668e-06
11.461957,68,-1,7.199999999940587e-05
11.461967,32836,1,9.999999999621423e-06
11.461971,68,-1,4.000000000559112e-06
11.461975,32836,1,4.000000000559112e-06
11.461982,32836,1,7.000000000090267e-06
11.461991,32836,1,8.999999998593466e-06
11.461994,68,-1,3.0000000013075123e-06
11.461996,68,-1,1.999999998503199e-06
11.461997,32836,1,1.0000000010279564e-06
11.461998,68,-1,9.999999992515995e-07
11.462003,32836,1,4.999999999810711e-06
11.462009,32836,1,6.000000000838668e-06
11.462015,32836,1,5.999999999062311e-06
11.46202,32836,1,5.000000001587068e-06
11.462025,32836,1,4.999999999810711e-06
11.46203,32836,1,4.999999999810711e-06
11.462036,32836,1,5.999999999062311e-06
11.462037,68,-1,1.0000000010279564e-06
11.462038,68,-1,9.999999992515995e-07
11.462039,68,-1,1.0000000010279564e-06
11.462041,68,-1,1.999999998503199e-06
11.462042,32836,1,1.0000000010279564e-06
11.462042,68,-1,0.0
11.462043,68,-1,9.999999992515995e-07
11.462044,68,-1,1.0000000010279564e-06
11.462045,68,-1,9.999999992515995e-07
11.462046,68,-1,1.0000000010279564e-06
11.462047,32836,1,9.999999992515995e-07
11.462054,32836,1,7.000000000090267e-06
11.46206,32836,1,5.999999999062311e-06
11.462065,32836,1,5.000000001587068e-06
11.462071,32836,1,5.999999999062311e-06
11.462076,32836,1,4.999999999810711e-06
11.462081,32836,1,4.999999999810711e-06
11.462087,32836,1,6.000000000838668e-06
11.462092,32836,1,4.999999999810711e-06
11.462097,32836,1,4.999999999810711e-06
11.462102,32836,1,4.999999999810711e-06
11.462107,32836,1,4.999999999810711e-06
11.462111,32836,1,4.000000000559112e-06
11.462115,32836,1,4.000000000559112e-06
11.46212,32836,1,4.999999999810711e-06
11.462124,32836,1,3.999999998782755e-06
11.462128,32836,1,4.000000000559112e-06
11.462132,32836,1,4.000000000559112e-06
11.4623,32836,1,0.00016800000000039006
11.462305,32836,1,4.999999999810711e-06
11.462309,32836,1,3.999999998782755e-06
11.462312,32836,1,3.0000000013075123e-06
11.462316,32836,1,3.999999998782755e-06
11.46232,32836,1,4.000000000559112e-06
11.462335,68,-1,1.4999999999432134e-05
11.462337,68,-1,2.000000000279556e-06
11.462338,68,-1,1.0000000010279564e-06
11.462402,68,-1,6.4000000000064e-05
11.462414,32836,1,1.1999999999900979e-05
11.462416,68,-1,1.999999998503199e-06
11.46242,32836,1,4.000000000559112e-06
11.462424,32836,1,4.000000000559112e-06
11.462427,32836,1,2.9999999995311555e-06
11.462431,32836,1,4.000000000559112e-06
11.462437,65551,1,5.999999999062311e-06
11.462445,65551,1,8.000000001118224e-06
11.462452,65551,1,7.000000000090267e-06
11.46246,65551,1,7.999999999341867e-06
11.462468,65551,1,7.999999999341867e-06
11.462476,65551,1,8.000000001118224e-06
11.462531,65551,1,5.499999999969418e-05
11.462577,65551,1,4.599999999932436e-05
11.463571,68,-1,0.0009940000000003835
11.463722,65551,1,0.00015100000000067837
11.463736,38806,1,1.4000000000180535e-05
11.46375,68,1,1.3999999998404178e-05
11.463796,76,1,4.6000000001100716e-05
11.4638,76,-1,4.000000000559112e-06
11.463804,68,1,3.999999998782755e-06
11.465167,68,-1,0.001362999999999559
11.538526,68,-1,0.07335899999999995
11.538535,68,1,9.000000000369823e-06
11.542339,32836,-1,0.0038040000000005847
11.54235,68,1,1.100000000064938e-05
11.542359,32836,-1,8.999999998593466e-06
11.542474,68,1,0.00011500000000097543
11.542502,32836,-1,2.800000000036107e-05
11.542508,32836,-1,5.999999999062311e-06
11.542579,68,1,7.100000000015427e-05
11.542658,32836,-1,7.899999999949614e-05
11.542665,32836,-1,7.000000000090267e-06
11.542723,68,1,5.8000000001001695e-05
11.542741,32836,-1,1.799999999896329e-05
11.542744,68,1,3.0000000013075123e-06
11.542748,32836,-1,3.999999998782755e-06
11.542754,68,1,6.000000000838668e-06
11.542755,32836,-1,9.999999992515995e-07
11.54276,68,1,4.999999999810711e-06
11.542761,32836,-1,1.0000000010279564e-06
11.542765,68,1,3.999999998782755e-06
11.542766,32836,-1,1.0000000010279564e-06
11.542769,68,1,2.9999999995311555e-06
11.542774,32836,-1,4.999999999810711e-06
11.542778,68,1,4.000000000559112e-06
11.542783,32836,-1,4.999999999810711e-06
11.542787,68,1,4.000000000559112e-06
11.54279,32836,-1,2.9999999995311555e-06
11.542793,68,1,2.9999999995311555e-06
11.542797,32836,-1,4.000000000559112e-06
11.542803,32836,-1,5.999999999062311e-06
11.542806,68,1,3.0000000013075123e-06
11.542808,68,1,2.000000000279556e-06
11.542809,32836,-1,9.999999992515995e-07
11.542815,68,1,5.999999999062311e-06
11.542815,32836,-1,0.0
11.54282,68,1,5.000000001587068e-06
11.542821,32836,-1,9.999999992515995e-07
11.542824,68,1,2.9999999995311555e-06
11.542828,32836,-1,4.000000000559112e-06
11.542831,68,1,2.9999999995311555e-06
11.542835,32836,-1,4.000000000559112e-06
11.542838,68,1,2.9999999995311555e-06
11.542842,32836,-1,4.000000000559112e-06
11.542846,68,1,4.000000000559112e-06
11.542851,32836,-1,4.999999999810711e-06
11.542854,68,1,2.9999999995311555e-06
11.542858,32836,-1,4.000000000559112e-06
11.542861,68,1,2.9999999995311555e-06
11.542865,32836,-1,4.000000000559112e-06
11.542869,68,1,3.999999998782755e-06
11.542873,32836,-1,4.000000000559112e-06
11.542878,32836,-1,4.999999999810711e-06
11.542884,32836,-1,6.000000000838668e-06
11.542888,32836,-1,3.999999998782755e-06
11.542892,68,1,4.000000000559112e-06
11.542893,32836,-1,9.999999992515995e-07
11.542894,68,1,1.0000000010279564e-06
11.542895,68,1,9.999999992515995e-07
11.542896,68,1,1.0000000010279564e-06
11.542898,32836,-1,1.999999998503199e-06
11.542903,32836,-1,5.000000001587068e-06
11.542907,32836,-1,3.999999998782755e-06
11.542912,32836,-1,4.999999999810711e-06
11.542913,68,1,1.0000000010279564e-06
11.542914,68,1,9.999999992515995e-07
11.542917,32836,-1,2.9999999995311555e-06
11.542921,32836,-1,4.000000000559112e-06
11.542925,32836,-1,4.000000000559112e-06
11.542927,68,1,2.000000000279556e-06
11.542929,32836,-1,2.000000000279556e-06
11.542933,32836,-1,3.999999998782755e-06
11.542937,32836,-1,4.000000000559112e-06
11.542937,68,1,0.0
11.542939,68,1,2.000000000279556e-06
11.542942,32836,-1,2.9999999995311555e-06
11.542946,32836,-1,4.000000000559112e-06
11.542949,68,1,2.9999999995311555e-06
11.543038,68,1,8.899999999911756e-05
11.543095,32836,-1,5.699999999997374e-05
11.543098,68,1,3.0000000013075123e-06
11.5431,32836,-1,2.000000000279556e-06
11.543104,32836,-1,3.999999998782755e-06
11.543108,32836,-1,4.000000000559112e-06
11.543112,32836,-1,4.000000000559112e-06
11.543115,32836,-1,2.9999999995311555e-06
11.543119,32836,-1,4.000000000559112e-06
11.543122,32836,-1,2.9999999995311555e-06
11.543126,32836,-1,4.000000000559112e-06
11.543129,32836,-1,2.9999999995311555e-06
11.543133,32836,-1,3.999999998782755e-06
11.543136,32836,-1,3.0000000013075123e-06
11.54314,32836,-1,3.999999998782755e-06
11.543278,68,1,0.0001380000000015258
11.543294,65551,-1,1.5999999998683734e-05
11.543301,65551,-1,7.000000000090267e-06
11.543307,65551,-1,6.000000000838668e-06
11.543314,65551,-1,7.000000000090267e-06
11.543328,65551,-1,1.4000000000180535e-05
11.543387,65551,-1,5.899999999847694e-05
11.543656,68,1,0.00026900000000118496
11.543668,65551,-1,1.1999999999900979e-05
11.543672,65551,-1,4.000000000559112e-06
11.543676,65551,-1,3.999999998782755e-06
11.543681,65551,-1,4.999999999810711e-06
11.543685,65551,-1,4.000000000559112e-06
11.543689,65551,-1,4.000000000559112e-06
11.543692,37933,-1,2.9999999995311555e-06
11.544029,68,1,0.0003370000000000317
11.92025,117,0,0.37622099999999925
11.920473,92,0,0.00022300000000008424
11.920474,68,0,1.0000000010279564e-06
11.944102,68,0,0.023628000000000426
12.156171,141,0,0.21206899999999962
12.608114,141,0,0.451943
13.4681,141,0,0.8599859999999993
14.100737,144,0,0.6326370000000008
15.168126,141,0,1.0673890000000004
16.387972,68,0,1.2198460000000004
16.394157,68,0,0.006184999999998553
16.404093,68,0,0.009935999999999723
16.404098,68,0,5.000000001587068e-06
18.684207,141,0,2.2801089999999995
18.719925,261,0,0.03571799999999925
19.428213,32836,1,0.7082879999999996
19.428224,68,-1,1.100000000064938e-05
19.428234,32836,1,9.999999999621423e-06
19.428294,68,-1,6.000000000128125e-05
19.428309,32836,1,1.4999999997655777e-05
19.428314,32836,1,5.000000001587068e-06
19.428378,68,-1,6.399999999828765e-05
19.428387,32836,1,9.00000000214618e-06
19.42839,68,-1,2.9999999995311555e-06
19.428394,32836,1,4.000000000559112e-06
19.428397,68,-1,2.9999999995311555e-06
19.428402,32836,1,4.9999999980343546e-06
19.428406,68,-1,4.000000000559112e-06
19.428407,32836,1,1.0000000010279564e-06
19.42841,68,-1,2.9999999995311555e-06
19.428414,32836,1,4.000000000559112e-06
19.428417,68,-1,2.9999999995311555e-06
19.42842,32836,1,2.9999999995311555e-06
19.428426,32836,1,6.000000002615025e-06
19.428432,68,-1,5.999999999062311e-06
19.428433,32836,1,9.999999974752427e-07
19.428434,68,-1,1.0000000010279564e-06
19.428439,32836,1,5.000000001587068e-06
19.428441,68,-1,1.999999998503199e-06
19.428443,68,-1,2.0000000020559128e-06
19.428445,32836,1,1.999999998503199e-06
19.428449,68,-1,4.000000000559112e-06
19.42845,32836,1,1.0000000010279564e-06
19.428454,68,-1,3.999999997006398e-06
19.428461,32836,1,7.000000000090267e-06
19.428463,68,-1,2.0000000020559128e-06
19.428467,32836,1,4.000000000559112e-06
19.42847,68,-1,2.9999999995311555e-06
19.428474,32836,1,4.000000000559112e-06
19.428477,68,-1,2.9999999995311555e-06
19.428481,32836,1,4.000000000559112e-06
19.428486,32836,1,4.9999999980343546e-06
19.428492,32836,1,5.999999999062311e-06
19.428495,68,-1,3.000000003083869e-06
19.428496,68,-1,9.999999974752427e-07
19.428498,68,-1,2.0000000020559128e-06
19.428498,32836,1,0.0
19.428503,32836,1,4.9999999980343546e-06
19.428509,68,-1,5.999999999062311e-06
19.428509,32836,1,0.0
19.42851,68,-1,1.0000000010279564e-06
19.428515,32836,1,5.000000001587068e-06
19.428517,68,-1,1.999999998503199e-06
19.428519,68,-1,2.0000000020559128e-06
19.428521,32836,1,1.999999998503199e-06
19.428525,68,-1,4.000000000559112e-06
19.428526,32836,1,1.0000000010279564e-06
19.42853,68,-1,3.999999997006398e-06
19.428532,32836,1,2.0000000020559128e-06
19.428534,68,-1,1.999999998503199e-06
19.428538,32836,1,4.000000000559112e-06
19.428542,32836,1,4.000000000559112e-06
19.428546,32836,1,4.000000000559112e-06
19.428558,65551,1,1.1999999998124622e-05
19.428611,65551,1,5.300000000119098e-05
19.428667,65551,1,5.600000000072214e-05
19.42867,68,-1,2.9999999995311555e-06
19.428689,68,-1,1.899999999821489e-05
19.428696,65551,1,7.000000000090267e-06
19.428699,68,-1,3.000000003083869e-06
19.428753,65551,1,5.3999999998666226e-05
19.42881,65551,1,5.699999999819738e-05
19.428875,65551,1,6.500000000286832e-05
19.428893,65551,1,1.7999999997186933e-05
19.42891,65551,1,1.699999999971169e-05
19.428928,65551,1,1.8000000000739647e-05
19.42896,65551,1,3.200000000092018e-05
19.428961,68,-1,1.0000000010279564e-06
19.428977,65551,1,1.5999999998683734e-05
19.428993,65551,1,1.5999999998683734e-05
19.429,68,-1,7.000000000090267e-06
19.429009,65551,1,9.00000000214618e-06
19.429019,68,-1,9.999999999621423e-06
19.429033,68,-1,1.4000000000180535e-05
19.429039,65551,1,5.999999999062311e-06
19.42907,65551,1,3.0999999999892225e-05
19.429087,65551,1,1.699999999971169e-05
19.429106,65551,1,1.9000000001767603e-05
19.429153,65551,1,4.699999999857596e-05
19.429175,65551,1,2.200000000129876e-05
19.429187,65551,1,1.1999999998124622e-05
19.429208,65551,1,2.1000000000270802e-05
19.429255,65551,1,4.700000000212867e-05
19.429267,65551,1,1.1999999998124622e-05
19.429294,65551,1,2.6999999999333113e-05
