Time (s),Frame Length,Direction,Interarrival
39.873335,76,-1,3.999999997006398e-06
39.87334,68,1,5.000000001587068e-06
39.878558,68,-1,0.005217999999999279
39.878572,68,1,1.4000000000180535e-05
39.883572,32836,-1,0.005000000000002558
39.88359,68,1,1.7999999997186933e-05
39.88361,32836,-1,1.9999999999242846e-05
39.883751,68,1,0.0001409999999992806
39.88388,32836,-1,0.00012900000000115597
39.883899,32836,-1,1.9000000001767603e-05
39.883979,68,1,7.999999999697138e-05
39.884058,32836,-1,7.900000000660157e-05
39.884065,68,1,6.999999996537554e-06
39.884074,32836,-1,8.999999998593466e-06
39.88408,68,1,5.999999999062311e-06
39.884092,32836,-1,1.200000000523005e-05
39.884099,68,1,6.999999996537554e-06
39.884108,32836,-1,8.999999998593466e-06
39.884114,68,1,5.999999999062311e-06
39.884123,32836,-1,9.000000005698894e-06
39.88413,68,1,6.999999996537554e-06
39.884139,32836,-1,8.999999998593466e-06
39.884145,68,1,5.999999999062311e-06
39.884154,32836,-1,9.000000005698894e-06
39.88416,68,1,5.999999999062311e-06
39.884168,32836,-1,8.000000001118224e-06
39.88418,32836,-1,1.1999999998124622e-05
39.884192,32836,-1,1.1999999998124622e-05
39.884208,32836,-1,1.6000000002236447e-05
39.884224,32836,-1,1.6000000002236447e-05
39.884235,32836,-1,1.0999999993543952e-05
39.884246,32836,-1,1.100000000064938e-05
39.884244,68,1,-1.9999999949504854e-06
39.884255,68,1,1.100000000064938e-05
39.884257,32836,-1,1.9999999949504854e-06
39.884259,68,1,2.0000000020559128e-06
39.884264,68,1,5.000000001587068e-06
39.884267,68,1,2.9999999995311555e-06
39.884269,32836,-1,2.0000000020559128e-06
39.88427,68,1,9.999999974752427e-07
39.884275,68,1,5.000000001587068e-06
39.88428,68,1,4.999999994481641e-06
39.884282,32836,-1,2.0000000020559128e-06
39.884284,68,1,2.0000000020559128e-06
39.884294,32836,-1,9.999999996068709e-06
39.884305,32836,-1,1.100000000064938e-05
39.884316,32836,-1,1.100000000064938e-05
39.884328,32836,-1,1.1999999998124622e-05
39.884339,32836,-1,1.100000000064938e-05
39.884349,68,1,1.0000000003174137e-05
39.884353,68,1,3.999999997006398e-06
39.884357,68,1,4.0000000041118255e-06
39.884359,32836,-1,2.0000000020559128e-06
39.884361,68,1,1.9999999949504854e-06
39.884364,68,1,2.9999999995311555e-06
39.884368,68,1,4.0000000041118255e-06
39.884371,32836,-1,2.9999999995311555e-06
39.884383,32836,-1,1.1999999998124622e-05
39.884394,32836,-1,1.100000000064938e-05
39.884405,32836,-1,1.100000000064938e-05
39.884417,32836,-1,1.1999999998124622e-05
39.88442,68,1,2.9999999995311555e-06
