Time (s),Frame Length,Direction,Interarrival
0.0,74,1,0.0
1.1e-05,74,-1,1.1e-05
1.9e-05,66,1,8.000000000000001e-06
0.016636,32834,-1,0.016617
0.016647,66,1,1.0999999999997123e-05
0.016657,32834,-1,1.0000000000003062e-05
0.016798,66,1,0.00014099999999999877
0.016873,32834,-1,7.499999999999868e-05
0.016879,32834,-1,6.000000000002531e-06
0.016971,66,1,9.199999999999833e-05
0.017041,32834,-1,7.000000000000062e-05
0.017045,66,1,4.000000000000531e-06
0.017049,32834,-1,4.000000000000531e-06
0.017052,66,1,2.999999999999531e-06
0.017057,32834,-1,4.9999999999980616e-06
0.01706,66,1,2.999999999999531e-06
0.017064,32834,-1,4.000000000000531e-06
0.017067,66,1,2.999999999999531e-06
0.017071,32834,-1,4.000000000000531e-06
0.017074,66,1,2.999999999999531e-06
0.017078,32834,-1,4.000000000000531e-06
0.017081,66,1,2.999999999999531e-06
0.017084,32834,-1,2.999999999999531e-06
0.01709,32834,-1,6.000000000002531e-06
0.017096,32834,-1,5.999999999999062e-06
0.017102,32834,-1,5.999999999999062e-06
0.017108,32834,-1,6.000000000002531e-06
0.017114,66,1,5.999999999999062e-06
0.017115,32834,-1,9.999999999975306e-07
0.017119,66,1,4.000000000000531e-06
0.017121,66,1,2.000000000002e-06
0.017121,32834,-1,0.0
0.017122,66,1,9.999999999975306e-07
0.017123,66,1,1.000000000001e-06
0.017126,66,1,2.999999999999531e-06
0.017127,32834,-1,1.000000000001e-06
0.017128,66,1,1.000000000001e-06
0.017133,32834,-1,4.9999999999980616e-06
0.017138,32834,-1,5.000000000001531e-06
0.017144,32834,-1,5.999999999999062e-06
0.01715,32834,-1,5.999999999999062e-06
0.017152,66,1,2.000000000002e-06
0.017154,66,1,1.9999999999985307e-06
0.017155,66,1,1.000000000001e-06
0.017155,32834,-1,0.0
0.017157,66,1,1.9999999999985307e-06
0.017159,66,1,2.000000000002e-06
0.01716,66,1,1.000000000001e-06
0.017161,32834,-1,9.999999999975306e-07
0.017171,32834,-1,9.999999999999593e-06
0.017177,32834,-1,6.000000000002531e-06
0.017182,66,1,4.9999999999980616e-06
0.017183,32834,-1,1.000000000001e-06
0.017183,66,1,0.0
0.017184,66,1,1.000000000001e-06
0.017186,66,1,1.9999999999985307e-06
0.017188,32834,-1,1.9999999999985307e-06
0.017193,32834,-1,5.000000000001531e-06
0.017198,32834,-1,5.000000000001531e-06
