Time (s),Frame Length,Direction,Interarrival
18.9835,65549,1,2.6999999999333113e-05
18.983505,65549,1,5.000000001587068e-06
18.983509,65549,1,4.000000000559112e-06
18.983514,65549,1,4.9999999980343546e-06
19.01334,14685,1,0.029825999999999908
19.013344,78,-1,4.000000000559112e-06
19.108092,66,-1,0.09474799999999917
19.108104,66,1,1.2000000001677336e-05
19.139218,32834,-1,0.031113999999998754
19.139229,66,1,1.100000000064938e-05
19.13924,32834,-1,1.100000000064938e-05
19.139343,66,1,0.0001029999999992981
19.139383,32834,-1,3.999999999848569e-05
19.139389,32834,-1,6.000000002615025e-06
19.13945,66,1,6.099999999875649e-05
19.139487,32834,-1,3.6999999998954536e-05
19.139493,32834,-1,6.000000002615025e-06
19.13957,66,1,7.699999999744023e-05
19.139653,32834,-1,8.300000000005525e-05
19.139656,66,1,2.9999999995311555e-06
19.13966,32834,-1,4.000000000559112e-06
19.139664,66,1,4.000000000559112e-06
19.139668,32834,-1,4.000000000559112e-06
19.139672,66,1,4.000000000559112e-06
19.139675,32834,-1,2.9999999995311555e-06
19.139678,66,1,2.9999999995311555e-06
19.139682,32834,-1,4.000000000559112e-06
19.139685,66,1,2.9999999995311555e-06
19.139688,32834,-1,2.9999999995311555e-06
19.139691,66,1,2.9999999995311555e-06
19.139695,32834,-1,4.000000000559112e-06
19.139697,66,1,2.0000000020559128e-06
19.139701,32834,-1,3.999999997006398e-06
19.139704,66,1,2.9999999995311555e-06
19.139707,32834,-1,3.000000003083869e-06
19.13971,66,1,2.9999999995311555e-06
19.139732,32834,-1,2.1999999997746045e-05
19.139735,66,1,3.000000003083869e-06
19.139738,32834,-1,2.9999999995311555e-06
19.139741,66,1,2.9999999995311555e-06
19.139746,32834,-1,4.9999999980343546e-06
19.139752,32834,-1,6.000000002615025e-06
19.139758,32834,-1,5.999999999062311e-06
19.139764,32834,-1,5.999999999062311e-06
19.13977,32834,-1,5.999999999062311e-06
19.139776,32834,-1,6.000000002615025e-06
19.139779,66,1,2.9999999995311555e-06
19.139781,32834,-1,1.999999998503199e-06
19.139783,66,1,2.0000000020559128e-06
19.139785,66,1,1.999999998503199e-06
19.139786,66,1,1.0000000010279564e-06
19.139787,32834,-1,9.999999974752427e-07
19.139787,66,1,0.0
19.139788,66,1,1.0000000010279564e-06
19.13979,66,1,2.0000000020559128e-06
19.139791,66,1,9.999999974752427e-07
19.139793,32834,-1,2.0000000020559128e-06
19.139799,32834,-1,5.999999999062311e-06
19.139805,32834,-1,5.999999999062311e-06
19.139811,32834,-1,6.000000002615025e-06
19.139816,32834,-1,4.9999999980343546e-06
19.139817,66,1,1.0000000010279564e-06
19.139817,66,1,0.0
19.139819,66,1,1.999999998503199e-06
19.13982,66,1,1.0000000010279564e-06
19.139821,32834,-1,1.0000000010279564e-06
19.139825,32834,-1,3.999999997006398e-06
19.13983,32834,-1,5.000000001587068e-06
19.139834,32834,-1,4.000000000559112e-06
19.139835,66,1,1.0000000010279564e-06
19.139836,66,1,9.999999974752427e-07
19.139839,32834,-1,2.9999999995311555e-06
19.139957,66,1,0.00011800000000050659
19.140023,32834,-1,6.600000000034356e-05
19.140026,66,1,2.9999999995311555e-06
19.140029,32834,-1,2.9999999995311555e-06
19.140033,32834,-1,4.000000000559112e-06
19.140036,32834,-1,2.9999999995311555e-06
19.140041,32834,-1,5.000000001587068e-06
19.140045,32834,-1,4.000000000559112e-06
19.140048,32834,-1,2.9999999995311555e-06
19.140052,32834,-1,4.000000000559112e-06
19.140056,32834,-1,4.000000000559112e-06
19.14006,32834,-1,3.999999997006398e-06
19.140064,32834,-1,4.000000000559112e-06
19.140069,32834,-1,5.000000001587068e-06
19.140074,65549,-1,4.9999999980343546e-06
19.140081,65549,-1,7.000000000090267e-06
19.140127,65549,-1,4.6000000001100716e-05
19.140205,66,1,7.80000000020209e-05
19.140231,66,1,2.5999999998305157e-05
19.847975,32834,1,0.7077440000000017
19.847988,66,-1,1.2999999999152578e-05
19.847998,32834,1,9.999999999621423e-06
19.848126,66,-1,0.000128000000000128
19.848139,32834,1,1.2999999999152578e-05
19.848146,32834,1,7.000000000090267e-06
19.848156,66,-1,9.999999999621423e-06
19.848157,66,-1,1.0000000010279564e-06
19.848227,32834,1,7.000000000090267e-05
19.84823,66,-1,2.9999999995311555e-06
19.848234,32834,1,4.000000000559112e-06
19.848236,66,-1,1.999999998503199e-06
19.84824,32834,1,4.000000000559112e-06
19.848243,66,-1,2.9999999995311555e-06
19.848246,32834,1,2.9999999995311555e-06
19.848253,66,-1,7.000000000090267e-06
19.848257,32834,1,4.000000000559112e-06
19.848259,66,-1,1.999999998503199e-06
19.848263,32834,1,4.000000000559112e-06
19.848266,66,-1,2.9999999995311555e-06
19.84827,32834,1,4.000000000559112e-06
19.848273,66,-1,2.9999999995311555e-06
19.848277,32834,1,4.000000000559112e-06
19.848282,32834,1,5.000000001587068e-06
19.848287,32834,1,4.9999999980343546e-06
19.848292,32834,1,5.000000001587068e-06
19.848297,32834,1,4.9999999980343546e-06
19.848302,32834,1,5.000000001587068e-06
19.848307,32834,1,4.9999999980343546e-06
19.848312,32834,1,5.000000001587068e-06
19.848318,32834,1,5.999999999062311e-06
19.848323,32834,1,5.000000001587068e-06
19.848329,32834,1,5.999999999062311e-06
19.848334,32834,1,5.000000001587068e-06
19.848352,66,-1,1.7999999997186933e-05
19.848355,66,-1,3.000000003083869e-06
19.848357,66,-1,1.999999998503199e-06
19.848358,66,-1,1.0000000010279564e-06
19.848359,66,-1,9.999999974752427e-07
19.84836,66,-1,1.0000000010279564e-06
19.848362,66,-1,2.0000000020559128e-06
19.848363,66,-1,9.999999974752427e-07
19.848364,66,-1,1.0000000010279564e-06
19.848365,66,-1,1.0000000010279564e-06
19.848366,66,-1,9.999999974752427e-07
19.848368,66,-1,2.0000000020559128e-06
19.848493,32834,1,0.00012500000000059686
19.848497,66,-1,3.999999997006398e-06
19.848499,32834,1,2.0000000020559128e-06
19.848505,32834,1,5.999999999062311e-06
19.848509,66,-1,4.000000000559112e-06
19.84851,66,-1,1.0000000010279564e-06
19.84851,32834,1,0.0
19.848516,32834,1,5.999999999062311e-06
19.848521,32834,1,5.000000001587068e-06
19.848526,32834,1,4.9999999980343546e-06
19.84853,32834,1,4.000000000559112e-06
19.848534,32834,1,4.000000000559112e-06
19.848537,32834,1,2.9999999995311555e-06
19.848541,32834,1,4.000000000559112e-06
19.848544,32834,1,2.9999999995311555e-06
19.848548,32834,1,4.000000000559112e-06
19.848551,32834,1,2.9999999995311555e-06
19.848555,32834,1,4.000000000559112e-06
19.848559,32834,1,4.000000000559112e-06
19.848562,32834,1,2.9999999995311555e-06
19.848566,32834,1,4.000000000559112e-06
19.84857,32834,1,3.999999997006398e-06
19.848574,32834,1,4.000000000559112e-06
19.848578,32834,1,4.000000000559112e-06
19.848579,66,-1,1.0000000010279564e-06
19.848582,32834,1,2.9999999995311555e-06
19.848586,32834,1,4.000000000559112e-06
19.84859,32834,1,4.000000000559112e-06
19.848599,65549,1,8.999999998593466e-06
19.848607,65549,1,8.000000001118224e-06
19.848698,66,-1,9.099999999762076e-05
19.848747,65549,1,4.900000000063187e-05
19.848754,65549,1,7.000000000090267e-06
19.84876,65549,1,5.999999999062311e-06
19.848766,65549,1,6.000000002615025e-06
19.848773,65549,1,7.000000000090267e-06
19.848779,65549,1,5.999999999062311e-06
19.849029,66,-1,0.0002500000000011937
19.849041,65549,1,1.1999999998124622e-05
19.849047,65549,1,5.999999999062311e-06
19.849051,65549,1,4.000000000559112e-06
19.849058,65549,1,7.000000000090267e-06
19.849062,65549,1,4.000000000559112e-06
