Time (s),Frame Length,Direction,Interarrival
0.0,1294,0,0.0
3.6e-05,1294,0,3.6e-05
0.006839,1244,0,0.006803
0.007238,1244,0,0.00039900000000000005
0.007238,1244,0,0.0
0.007238,619,0,0.0
0.007396,95,0,0.00015800000000000015
0.007542,68,0,0.0001460000000000003
0.007627,76,0,8.5e-05
0.008817,96,0,0.00119
0.010514,129,0,0.0016970000000000006
0.010618,129,0,0.00010399999999999993
0.01083,596,0,0.00021199999999999865
0.011853,76,0,0.0010230000000000013
0.011878,68,0,2.499999999999898e-05
0.01232,68,0,0.0004419999999999997
0.012337,68,0,1.700000000000139e-05
0.012348,2125,0,1.0999999999998858e-05
0.014897,468,0,0.002549000000000001
0.015603,91,0,0.000706
0.015603,68,0,0.0
0.015603,68,0,0.0
0.015874,88,0,0.00027099999999999867
0.01594,87,0,6.600000000000009e-05
0.016876,68,0,0.0009359999999999993
0.019438,93,0,0.0025620000000000018
0.019639,91,0,0.0002009999999999998
0.022005,1443,0,0.002366
0.022023,68,0,1.8000000000000654e-05
0.023356,72,0,0.0013329999999999974
0.027743,132,0,0.004387000000000002
0.032802,596,0,0.0050589999999999975
0.049205,88,0,0.016403
0.075153,68,0,0.025948
0.224597,85,0,0.149444
0.229726,67,0,0.005129000000000022
0.430228,85,0,0.20050199999999999
0.435152,67,0,0.004923999999999984
0.438395,1244,0,0.003242999999999996
0.438396,420,0,1.0000000000287557e-06
0.438756,87,0,0.00035999999999997145
0.445152,1244,0,0.006396000000000013
0.445152,1244,0,0.0
0.445152,1244,0,0.0
0.445152,1244,0,0.0
0.445152,1244,0,0.0
0.445153,1244,0,1.0000000000287557e-06
0.445199,1244,0,4.599999999999049e-05
0.445199,1244,0,0.0
0.445199,1244,0,0.0
0.445199,1244,0,0.0
0.44531,87,0,0.00011099999999997223
0.445383,87,0,7.299999999998974e-05
0.445437,87,0,5.4000000000054005e-05
0.445476,87,0,3.899999999995574e-05
0.445511,87,0,3.500000000000725e-05
0.448841,1244,0,0.0033299999999999996
0.448841,1244,0,0.0
0.448841,1244,0,0.0
0.448841,1244,0,0.0
0.448842,1244,0,1.0000000000287557e-06
0.448842,1244,0,0.0
0.448842,542,0,0.0
0.448931,87,0,8.900000000000574e-05
0.448973,87,0,4.199999999998649e-05
0.449006,87,0,3.300000000000525e-05
0.462758,86,0,0.013751999999999986
0.462828,86,0,7.00000000000145e-05
0.463171,97,0,0.0003429999999999822
0.463297,97,0,0.000126000000000015
0.465916,193,0,0.0026189999999999825
0.466138,182,0,0.00022199999999999998
0.471014,1244,0,0.0048759999999999915
0.471014,1244,0,0.0
0.471014,1244,0,0.0
0.471014,1244,0,0.0
0.471014,1244,0,0.0
0.471014,498,0,0.0
0.471014,1244,0,0.0
0.471014,1244,0,0.0
0.471091,1244,0,7.699999999999374e-05
0.471091,1244,0,0.0
0.471091,1244,0,0.0
0.471091,1244,0,0.0
0.471091,1244,0,0.0
0.471091,682,0,0.0
0.471269,87,0,0.00017800000000001148
0.47137,87,0,0.00010100000000001774
0.47141,87,0,3.999999999998449e-05
0.471446,87,0,3.599999999998049e-05
0.471482,87,0,3.6000000000036e-05
0.471543,87,0,6.099999999997774e-05
0.471579,87,0,3.6000000000036e-05
0.472898,97,0,0.001318999999999959
0.473044,86,0,0.000146000000000035
0.473064,114,0,1.999999999996449e-05
0.473386,1294,0,0.00032199999999998896
0.473419,1294,0,3.300000000000525e-05
0.478875,84,0,0.005456000000000016
0.478875,1294,0,0.0
0.480887,1294,0,0.0020120000000000138
0.480887,345,0,0.0
0.480887,993,0,0.0
0.480887,80,0,0.0
0.482109,76,0,0.0012220000000000009
0.482152,1294,0,4.300000000001525e-05
0.482172,1294,0,1.999999999996449e-05
0.484082,532,0,0.0019100000000000228
0.484119,1289,0,3.700000000000925e-05
0.484125,169,0,6.0000000000060005e-06
0.485697,119,0,0.0015719999999999623
0.48622,116,0,0.0005229999999999957
0.486482,916,0,0.00026200000000004
0.486651,532,0,0.00016899999999997473
0.486685,76,0,3.399999999997849e-05
0.486713,68,0,2.8000000000028002e-05
0.486739,1294,0,2.599999999997049e-05
0.486899,1802,0,0.000160000000000049
0.487472,76,0,0.0005729999999999902
0.488305,67,0,0.0008329999999999727
0.488305,67,0,0.0
0.490594,67,0,0.0022889999999999855
0.491768,68,0,0.0011740000000000084
0.491782,56,0,1.4000000000014001e-05
0.492034,2078,0,0.00025200000000003
0.493004,80,0,0.0009699999999999709
0.493004,68,0,0.0
0.494261,6046,0,0.0012570000000000081
0.494269,68,0,8.000000000008e-06
0.495901,142,0,0.0016319999999999668
0.496439,56,0,0.0005380000000000384
0.496831,117,0,0.00039200000000000346
0.497186,294,0,0.0003549999999999942
0.497192,56,0,6.0000000000060005e-06
0.498641,776,0,0.001448999999999978
0.50026,1046,0,0.001619000000000037
0.500827,170,0,0.0005669999999999842
0.500936,77,0,0.00010900000000002574
0.501194,74,0,0.00025799999999998047
0.501223,77,0,2.8999999999945736e-05
0.503519,207,0,0.0022960000000000758
0.5036,87,0,8.099999999999774e-05
0.509457,583,0,0.005857000000000001
0.509457,65,0,0.0
0.509564,81,0,0.00010699999999996823
0.509582,77,0,1.799999999996249e-05
0.513473,69,0,0.003890999999999978
0.521374,120,0,0.007901000000000047
0.525109,327,0,0.003735000000000044
0.525109,118,0,0.0
0.525167,56,0,5.8000000000002494e-05
0.54309,68,0,0.01792299999999991
0.544918,79,0,0.0018280000000000518
0.544962,79,0,4.399999999993298e-05
0.545178,90,0,0.000216000000000105
0.545255,90,0,7.699999999999374e-05
0.547933,106,0,0.002677999999999958
0.548095,95,0,0.00016199999999999548
0.553678,1294,0,0.005583000000000005
0.55369,1294,0,1.2000000000012001e-05
0.553878,90,0,0.00018799999999996597
0.553921,79,0,4.300000000001525e-05
0.553926,107,0,5.000000000032756e-06
0.555418,123,0,0.0014919999999999378
0.558559,84,0,0.0031410000000000604
0.558945,1294,0,0.00038599999999999746
0.559923,1294,0,0.0009779999999999234
0.559923,339,0,0.0
0.559924,992,0,1.0000000000287557e-06
0.560367,122,0,0.0004429999999999712
