Time (s),Frame Length,Direction,Interarrival
0.0,91,0,0.0
3.2e-05,91,0,3.2e-05
0.000181,102,0,0.00014900000000000002
0.000252,102,0,7.099999999999999e-05
0.004902,118,0,0.0046500000000000005
0.005019,107,0,0.00011699999999999992
0.011356,76,0,0.006337
0.012128,102,0,0.0007720000000000001
0.012207,91,0,7.900000000000094e-05
0.012214,119,0,6.999999999998327e-06
0.013471,76,0,0.0012570000000000012
0.015773,76,0,0.0023019999999999985
0.015786,56,0,1.3000000000002593e-05
0.017877,76,0,0.002090999999999999
0.017902,68,0,2.5000000000000716e-05
0.018302,1839,0,0.0003999999999999976
0.023115,68,0,0.004813000000000001
0.023115,68,0,0.0
0.027323,5829,0,0.004208
0.02734,68,0,1.6999999999999654e-05
0.048469,81,0,0.021129
0.048493,81,0,2.4000000000003185e-05
0.048593,92,0,9.999999999999593e-05
0.048651,92,0,5.8000000000002494e-05
0.049964,142,0,0.0013130000000000017
0.050146,160,0,0.0001820000000000016
0.050782,410,0,0.0006359999999999977
0.051573,108,0,0.000791
0.05168,97,0,0.00010699999999999599
0.055059,1056,0,0.003379
0.055059,68,0,0.0
0.055171,99,0,0.00011200000000000099
0.055184,99,0,1.2999999999999123e-05
0.056431,80,0,0.001247000000000005
0.056454,80,0,2.2999999999995246e-05
0.056553,91,0,9.900000000000186e-05
0.056606,91,0,5.2999999999997494e-05
0.057548,92,0,0.0009420000000000053
0.05761,81,0,6.199999999999956e-05
0.058286,1294,0,0.000675999999999996
0.058314,1294,0,2.8000000000000247e-05
0.060101,267,0,0.0017870000000000039
0.06022,256,0,0.00011900000000000105
0.063054,84,0,0.0028339999999999962
0.064618,91,0,0.001563999999999996
0.064623,1294,0,5.0000000000050004e-06
0.064623,1294,0,0.0
0.064623,1294,0,0.0
0.064623,1294,0,0.0
0.064623,1294,0,0.0
0.064623,1294,0,0.0
0.0647,80,0,7.699999999999374e-05
0.064874,1294,0,0.00017400000000000748
0.06491,83,0,3.599999999999437e-05
0.065223,1294,0,0.0003130000000000077
0.065232,1294,0,8.999999999995123e-06
0.066394,77,0,0.0011619999999999964
0.066412,77,0,1.8000000000004124e-05
0.066445,84,0,3.300000000000525e-05
0.066512,88,0,6.699999999999762e-05
0.066575,88,0,6.299999999999362e-05
0.067962,68,0,0.0013869999999999993
0.067963,501,0,1.000000000001e-06
0.067963,99,0,0.0
0.067963,107,0,0.0
0.068005,68,0,4.200000000000037e-05
0.068681,882,0,0.0006760000000000099
0.068746,107,0,6.499999999999562e-05
0.068983,84,0,0.0002370000000000011
0.069432,104,0,0.0004489999999999911
0.069489,93,0,5.7000000000001494e-05
0.070084,84,0,0.0005949999999999983
0.07102,1294,0,0.0009360000000000063
0.071021,1294,0,1.000000000001e-06
0.071021,1294,0,0.0
0.071244,1294,0,0.00022300000000000098
0.071307,76,0,6.299999999999362e-05
0.072221,1294,0,0.0009139999999999981
0.072221,1294,0,0.0
0.072221,1294,0,0.0
0.072291,83,0,7.000000000000062e-05
0.073165,85,0,0.0008739999999999998
0.074313,84,0,0.0011480000000000101
0.075047,221,0,0.0007339999999999985
0.075205,84,0,0.00015799999999999148
0.075254,76,0,4.900000000000737e-05
0.075507,88,0,0.0002530000000000032
0.075595,77,0,8.799999999999086e-05
0.075603,105,0,8.000000000008e-06
