Time (s),Frame Length,Direction,Interarrival
0.0,74,1,0.0
1e-05,74,-1,1e-05
1.9e-05,66,1,9e-06
0.00448,32834,-1,0.004461
0.004488,66,1,8.000000000000194e-06
0.004497,32834,-1,9.000000000000327e-06
0.0046,66,1,0.00010299999999999979
0.004637,32834,-1,3.699999999999971e-05
0.004644,32834,-1,7.000000000000062e-06
0.004697,66,1,5.3000000000000096e-05
0.004724,32834,-1,2.7000000000000114e-05
0.004731,32834,-1,7.000000000000062e-06
0.004741,66,1,1.000000000000046e-05
0.00481,32834,-1,6.899999999999962e-05
0.004813,66,1,2.999999999999531e-06
0.004818,32834,-1,5.000000000000664e-06
0.004821,66,1,2.999999999999531e-06
0.004825,32834,-1,4.000000000000531e-06
0.004828,66,1,2.999999999999531e-06
0.004832,32834,-1,4.000000000000531e-06
0.004835,66,1,2.999999999999531e-06
0.004839,32834,-1,4.000000000000531e-06
0.004842,66,1,2.999999999999531e-06
0.004846,32834,-1,3.9999999999996635e-06
0.004849,66,1,3.000000000000398e-06
0.004852,32834,-1,3.000000000000398e-06
0.004855,66,1,2.999999999999531e-06
0.004859,32834,-1,3.9999999999996635e-06
0.004862,66,1,3.000000000000398e-06
0.004866,32834,-1,3.9999999999996635e-06
0.004872,32834,-1,5.999999999999929e-06
0.004878,32834,-1,6.000000000000796e-06
0.004885,32834,-1,6.999999999999194e-06
0.004891,32834,-1,6.000000000000796e-06
0.004891,66,1,0.0
0.004895,66,1,3.9999999999996635e-06
0.004897,66,1,2.0000000000002655e-06
0.004897,32834,-1,0.0
0.004898,66,1,9.999999999992654e-07
0.004899,66,1,1.0000000000001327e-06
0.0049,66,1,1.0000000000001327e-06
0.004903,32834,-1,3.000000000000398e-06
0.004909,32834,-1,5.999999999999929e-06
0.004915,32834,-1,5.999999999999929e-06
0.004922,66,1,7.000000000000062e-06
0.004922,32834,-1,0.0
0.004923,66,1,1.0000000000001327e-06
0.004924,66,1,1.0000000000001327e-06
0.004926,66,1,1.999999999999398e-06
0.004928,32834,-1,2.0000000000002655e-06
0.004933,32834,-1,4.999999999999796e-06
0.004938,66,1,4.999999999999796e-06
0.004939,32834,-1,1.0000000000001327e-06
0.004939,66,1,0.0
0.004944,32834,-1,4.999999999999796e-06
0.004946,66,1,2.0000000000002655e-06
0.004948,66,1,2.0000000000002655e-06
0.00495,32834,-1,2.0000000000002655e-06
0.004954,66,1,3.9999999999996635e-06
0.004955,32834,-1,1.0000000000001327e-06
0.004958,66,1,2.999999999999531e-06
0.004964,32834,-1,5.999999999999929e-06
0.004966,66,1,2.0000000000002655e-06
0.00497,32834,-1,3.9999999999996635e-06
0.004975,32834,-1,5.000000000000664e-06
0.004979,32834,-1,3.9999999999996635e-06
0.004983,32834,-1,3.9999999999996635e-06
0.004987,32834,-1,4.000000000000531e-06
0.004991,32834,-1,3.9999999999996635e-06
0.004995,32834,-1,4.000000000000531e-06
0.004999,32834,-1,3.9999999999996635e-06
0.005004,32834,-1,4.999999999999796e-06
0.005008,32834,-1,4.000000000000531e-06
0.005012,32834,-1,3.9999999999996635e-06
0.005019,32834,-1,7.000000000000062e-06
0.005023,32834,-1,3.9999999999996635e-06
0.005027,32834,-1,4.000000000000531e-06
0.005031,32834,-1,3.9999999999996635e-06
0.005136,66,1,0.00010500000000000006
0.005149,58014,-1,1.299999999999999e-05
0.005163,66,1,1.4000000000000123e-05
1.660476,74,1,1.655313
1.660486,74,-1,9.999999999843467e-06
1.660493,66,1,7.000000000090267e-06
2.642065,74,1,0.9815720000000001
2.642074,74,-1,8.999999999925734e-06
2.642081,66,1,7.000000000090267e-06
10.071129,32834,1,7.429048000000001
10.071141,66,-1,1.1999999999900979e-05
10.07115,32834,1,8.999999998593466e-06
10.071262,66,-1,0.00011200000000144428
10.071292,32834,1,2.999999999886427e-05
10.071298,32834,1,6.000000000838668e-06
10.071367,66,-1,6.899999999987472e-05
10.071376,32834,1,9.000000000369823e-06
10.07138,66,-1,3.999999998782755e-06
10.071384,32834,1,4.000000000559112e-06
10.071387,66,-1,2.9999999995311555e-06
10.071392,32834,1,4.999999999810711e-06
10.071394,66,-1,2.000000000279556e-06
10.071399,32834,1,4.999999999810711e-06
10.071402,66,-1,3.0000000013075123e-06
10.071405,32834,1,2.9999999995311555e-06
10.071408,66,-1,2.9999999995311555e-06
10.071412,32834,1,4.000000000559112e-06
10.071414,66,-1,2.000000000279556e-06
10.071418,32834,1,3.999999998782755e-06
10.071421,66,-1,3.0000000013075123e-06
10.071424,32834,1,2.9999999995311555e-06
10.07143,32834,1,5.999999999062311e-06
10.071435,32834,1,4.999999999810711e-06
