Time (s),Frame Length,Direction,Interarrival
0.0,96,0,0.0
8e-06,96,0,8e-06
0.000273,160,0,0.00026500000000000004
0.000333,208,0,5.9999999999999995e-05
1.107901,96,0,1.107568
1.107909,96,0,8.000000000008e-06
1.108121,160,0,0.00021199999999987895
1.108165,208,0,4.4000000000155026e-05
1.127477,74,1,0.019311999999999996
1.127484,74,-1,6.999999999868223e-06
1.127491,66,1,7.000000000090267e-06
1.131868,32834,-1,0.004377000000000075
1.131876,66,1,8.000000000008e-06
1.131885,32834,-1,8.999999999925734e-06
1.13201,66,1,0.00012499999999993072
1.132032,32834,-1,2.199999999996649e-05
1.132039,32834,-1,7.000000000090267e-06
1.132139,66,1,9.999999999998899e-05
1.132172,32834,-1,3.2999999999949736e-05
1.132176,66,1,4.000000000115023e-06
1.13218,32834,-1,3.999999999892978e-06
1.132187,32834,-1,7.000000000090267e-06
1.132193,32834,-1,5.999999999950489e-06
1.132194,66,1,9.999999999177334e-07
1.132196,66,1,2.0000000000575113e-06
1.132198,66,1,2.0000000000575113e-06
1.132199,32834,-1,9.999999999177334e-07
1.132204,32834,-1,5.000000000032756e-06
1.132211,32834,-1,7.000000000090267e-06
1.132218,32834,-1,6.999999999868223e-06
1.132223,32834,-1,5.000000000032756e-06
1.132229,32834,-1,5.999999999950489e-06
1.132234,66,1,5.000000000032756e-06
1.132234,32834,-1,0.0
1.132235,66,1,1.000000000139778e-06
1.132236,66,1,9.999999999177334e-07
1.132238,66,1,2.0000000000575113e-06
1.132239,66,1,9.999999999177334e-07
1.13224,32834,-1,9.999999999177334e-07
1.132241,66,1,1.000000000139778e-06
1.132242,66,1,9.999999999177334e-07
1.132244,66,1,2.0000000000575113e-06
1.132246,32834,-1,2.0000000000575113e-06
1.132251,32834,-1,4.999999999810711e-06
1.132258,32834,-1,7.000000000090267e-06
1.132264,32834,-1,5.999999999950489e-06
1.132269,32834,-1,5.000000000032756e-06
1.132275,32834,-1,5.999999999950489e-06
1.132281,32834,-1,6.000000000172534e-06
1.132286,32834,-1,4.999999999810711e-06
1.132291,32834,-1,5.000000000032756e-06
1.132297,32834,-1,6.000000000172534e-06
1.132303,32834,-1,5.999999999950489e-06
1.132308,32834,-1,5.000000000032756e-06
1.132313,32834,-1,4.999999999810711e-06
1.132318,32834,-1,5.000000000032756e-06
1.132323,32834,-1,5.000000000032756e-06
1.132327,66,1,4.000000000115023e-06
1.132339,32834,-1,1.1999999999900979e-05
1.132344,32834,-1,5.000000000032756e-06
1.132541,66,1,0.00019700000000000273
1.13255,32834,-1,8.999999999925734e-06
1.132553,32834,-1,2.9999999999752447e-06
1.132556,32834,-1,2.9999999999752447e-06
1.132558,32834,-1,2.0000000000575113e-06
1.13256,32834,-1,2.0000000000575113e-06
1.132563,32834,-1,2.9999999999752447e-06
1.132565,32834,-1,2.0000000000575113e-06
1.132567,32834,-1,2.0000000000575113e-06
1.13257,32834,-1,2.9999999999752447e-06
1.132572,32834,-1,1.9999999998354667e-06
1.132574,32834,-1,2.0000000000575113e-06
1.132577,32834,-1,2.9999999999752447e-06
1.132579,32834,-1,2.0000000000575113e-06
1.132605,66,1,2.6000000000081513e-05
1.132608,66,1,2.9999999999752447e-06
1.132609,66,1,9.999999999177334e-07
1.132611,66,1,2.0000000000575113e-06
1.132612,66,1,9.999999999177334e-07
1.132614,66,1,2.0000000000575113e-06
1.132754,66,1,0.000140000000000029
1.132758,19873,-1,3.999999999892978e-06
1.13276,66,1,2.0000000000575113e-06
2.732124,96,0,1.5993640000000002
2.732133,96,0,8.999999999925734e-06
2.732333,160,0,0.00019999999999997797
2.732392,208,0,5.8999999999809205e-05
2.752896,74,1,0.020503999999999856
2.752903,74,-1,7.000000000090267e-06
2.75291,66,1,7.000000000090267e-06
2.815937,32834,1,0.06302699999999994
2.815949,66,-1,1.1999999999900979e-05
2.815959,32834,1,1.0000000000065512e-05
2.816079,66,-1,0.00012000000000034206
2.816106,32834,1,2.6999999999777202e-05
2.816113,32834,1,7.000000000090267e-06
2.816199,66,-1,8.60000000000305e-05
2.816271,32834,1,7.199999999984996e-05
2.816274,66,-1,2.9999999999752447e-06
2.816278,32834,1,4.000000000115023e-06
2.816281,66,-1,2.9999999999752447e-06
2.816286,32834,1,4.999999999810711e-06
2.816289,66,-1,2.9999999999752447e-06
2.816294,32834,1,5.000000000254801e-06
2.816297,66,-1,2.9999999999752447e-06
2.816301,32834,1,4.000000000115023e-06
2.816304,66,-1,2.9999999999752447e-06
2.816307,32834,1,2.9999999999752447e-06
2.81631,66,-1,2.9999999999752447e-06
2.816314,32834,1,4.000000000115023e-06
2.816317,66,-1,2.9999999999752447e-06
2.816321,32834,1,3.9999999996709334e-06
2.816326,32834,1,5.000000000254801e-06
2.816331,32834,1,4.999999999810711e-06
2.816336,32834,1,5.000000000254801e-06
2.816342,32834,1,5.999999999950489e-06
2.816348,32834,1,5.999999999950489e-06
2.816353,32834,1,4.999999999810711e-06
2.816359,32834,1,5.999999999950489e-06
2.816364,32834,1,5.000000000254801e-06
2.816369,32834,1,4.999999999810711e-06
2.816374,32834,1,5.000000000254801e-06
2.816379,32834,1,4.999999999810711e-06
2.816384,32834,1,5.000000000254801e-06
2.81639,32834,1,5.999999999950489e-06
2.816395,32834,1,4.999999999810711e-06
2.8164,66,-1,4.999999999810711e-06
2.816404,66,-1,4.000000000115023e-06
2.816405,66,-1,1.000000000139778e-06
2.816406,66,-1,1.000000000139778e-06
2.816407,66,-1,9.999999996956888e-07
2.816408,66,-1,1.000000000139778e-06
2.816411,66,-1,2.9999999999752447e-06
2.816412,66,-1,1.000000000139778e-06
2.816413,66,-1,9.999999996956888e-07
2.816414,66,-1,1.000000000139778e-06
2.816415,66,-1,1.000000000139778e-06
2.816416,66,-1,9.999999996956888e-07
2.816417,66,-1,1.000000000139778e-06
2.816516,32834,1,9.900000000007125e-05
2.816522,32834,1,5.999999999950489e-06
2.816527,32834,1,4.999999999810711e-06
2.816532,32834,1,5.000000000254801e-06
2.816536,32834,1,4.000000000115023e-06
2.816541,32834,1,4.999999999810711e-06
2.816545,32834,1,4.000000000115023e-06
2.816548,32834,1,2.9999999999752447e-06
2.816552,32834,1,4.000000000115023e-06
2.816556,32834,1,3.9999999996709334e-06
2.81656,32834,1,4.000000000115023e-06
2.816563,66,-1,2.9999999999752447e-06
2.816564,32834,1,1.000000000139778e-06
2.816564,66,-1,0.0
2.816565,66,-1,1.000000000139778e-06
2.816568,32834,1,2.9999999999752447e-06
2.816572,32834,1,3.9999999996709334e-06
2.816576,32834,1,4.000000000115023e-06
2.81658,32834,1,4.000000000115023e-06
2.816584,32834,1,4.000000000115023e-06
2.816588,32834,1,3.9999999996709334e-06
2.816592,32834,1,4.000000000115023e-06
2.816596,32834,1,4.000000000115023e-06
2.8166,32834,1,4.000000000115023e-06
2.816605,32834,1,4.999999999810711e-06
2.816609,32834,1,4.000000000115023e-06
2.816613,32834,1,3.9999999996709334e-06
2.816617,32834,1,4.000000000115023e-06
2.816621,32834,1,4.000000000115023e-06
2.816673,66,-1,5.200000000016303e-05
2.816805,32834,1,0.00013199999999979894
2.816809,32834,1,4.000000000115023e-06
2.816813,32834,1,3.9999999996709334e-06
2.816818,65549,1,5.000000000254801e-06
2.816824,65549,1,5.999999999950489e-06
2.816831,65549,1,7.000000000090267e-06
2.816837,65549,1,5.999999999950489e-06
2.816844,65549,1,7.000000000090267e-06
2.816851,65549,1,7.000000000090267e-06
2.816874,66,-1,2.299999999966218e-05
2.817002,65549,1,0.000128000000000128
2.817008,65549,1,5.999999999950489e-06
2.817015,65549,1,7.000000000090267e-06
2.817021,65549,1,5.999999999950489e-06
2.817028,65549,1,7.000000000090267e-06
2.817034,66,-1,5.999999999950489e-06
2.817035,65549,1,1.000000000139778e-06
2.817036,66,-1,9.999999996956888e-07
2.817042,65549,1,5.999999999950489e-06
2.817071,65549,1,2.9000000000056758e-05
2.817128,66,-1,5.699999999997374e-05
2.817192,65549,1,6.4000000000064e-05
2.817199,65549,1,7.000000000090267e-06
2.817205,65549,1,5.999999999950489e-06
2.817212,65549,1,7.000000000090267e-06
2.817669,66,-1,0.0004569999999999297
2.817803,65549,1,0.0001340000000000785
2.818346,66,-1,0.0005429999999999602
2.818526,65549,1,0.00017999999999984695
2.818541,65549,1,1.5000000000320313e-05
2.818556,65549,1,1.4999999999876223e-05
2.81857,65549,1,1.3999999999736445e-05
2.81901,66,-1,0.000440000000000218
2.819167,65549,1,0.00015700000000018477
2.81918,65549,1,1.2999999999596668e-05
2.819193,65549,1,1.3000000000040757e-05
2.819719,66,-1,0.0005260000000002485
2.819882,65549,1,0.00016300000000013526
2.819894,65549,1,1.1999999999900979e-05
2.819908,65549,1,1.3999999999736445e-05
2.81992,65549,1,1.2000000000345068e-05
2.819931,65549,1,1.09999999997612e-05
2.819945,65549,1,1.4000000000180535e-05
2.819958,65549,1,1.3000000000040757e-05
2.820339,66,-1,0.0003809999999999647
2.820354,65549,1,1.4999999999876223e-05
2.820358,65549,1,4.000000000115023e-06
2.820362,65549,1,3.9999999996709334e-06
2.820365,65549,1,2.9999999999752447e-06
2.820369,65549,1,4.000000000115023e-06
2.820449,65549,1,8.000000000008001e-05
2.820372,65549,1,-7.700000000010476e-05
2.820376,65549,1,4.000000000115023e-06
2.820379,65549,1,2.9999999999752447e-06
2.820383,65549,1,4.000000000115023e-06
2.820394,65549,1,1.09999999997612e-05
