Time (s),Frame Length,Direction,Interarrival
0.0,74,1,0.0
9e-06,74,-1,9e-06
1.6e-05,66,1,6.999999999999999e-06
0.009288,32834,-1,0.009271999999999999
0.009298,66,1,1.0000000000001327e-05
0.009309,32834,-1,1.0999999999998858e-05
0.009408,66,1,9.900000000000013e-05
0.009462,32834,-1,5.400000000000023e-05
0.00947,32834,-1,7.999999999999327e-06
0.009526,66,1,5.6000000000000494e-05
0.009561,32834,-1,3.500000000000031e-05
0.009569,32834,-1,7.999999999999327e-06
0.009644,66,1,7.500000000000041e-05
0.009651,32834,-1,7.000000000000062e-06
0.009654,66,1,2.999999999999531e-06
0.009659,32834,-1,4.999999999999796e-06
0.009662,66,1,3.0000000000012655e-06
0.009667,32834,-1,4.999999999999796e-06
0.009671,66,1,4.000000000000531e-06
0.009675,32834,-1,3.999999999998796e-06
0.00968,32834,-1,4.999999999999796e-06
0.009682,66,1,2.0000000000002655e-06
0.009685,66,1,2.999999999999531e-06
0.009686,32834,-1,1.000000000001e-06
0.009692,66,1,5.999999999999062e-06
0.009693,32834,-1,1.000000000001e-06
0.009697,66,1,4.000000000000531e-06
0.009701,32834,-1,3.999999999998796e-06
0.009704,66,1,3.0000000000012655e-06
0.009708,32834,-1,3.999999999998796e-06
0.009711,66,1,2.999999999999531e-06
0.009715,32834,-1,4.000000000000531e-06
0.009718,66,1,2.999999999999531e-06
0.009722,32834,-1,4.000000000000531e-06
0.00973,32834,-1,8.000000000001062e-06
0.009736,32834,-1,5.999999999999062e-06
0.009737,66,1,1.000000000001e-06
0.009738,66,1,9.999999999992654e-07
0.00974,66,1,2.0000000000002655e-06
0.009743,32834,-1,2.999999999999531e-06
0.009749,32834,-1,6.000000000000796e-06
0.00975,66,1,9.999999999992654e-07
0.009755,66,1,4.999999999999796e-06
0.009755,32834,-1,0.0
0.009759,66,1,4.000000000000531e-06
0.009761,32834,-1,2.0000000000002655e-06
0.009764,66,1,2.999999999999531e-06
0.009769,32834,-1,4.999999999999796e-06
0.009772,66,1,2.999999999999531e-06
0.009777,32834,-1,4.999999999999796e-06
0.00978,66,1,3.0000000000012655e-06
0.009785,32834,-1,4.999999999999796e-06
0.009788,66,1,2.999999999999531e-06
0.009792,32834,-1,4.000000000000531e-06
0.009795,66,1,2.999999999999531e-06
0.0098,32834,-1,4.999999999999796e-06
0.009803,66,1,2.999999999999531e-06
0.009807,32834,-1,4.000000000000531e-06
0.009809,66,1,2.0000000000002655e-06
0.009814,32834,-1,4.999999999999796e-06
0.009819,32834,-1,4.999999999999796e-06
0.009824,32834,-1,4.999999999999796e-06
0.009829,32834,-1,4.999999999999796e-06
0.009834,32834,-1,5.000000000001531e-06
0.00984,32834,-1,5.999999999999062e-06
0.009844,66,1,4.000000000000531e-06
0.009845,32834,-1,9.999999999992654e-07
0.009846,66,1,1.000000000001e-06
0.009853,32834,-1,7.000000000000062e-06
