Time (s),Frame Length,Direction,Interarrival
0.0,96,0,0.0
1.6e-05,96,0,1.6e-05
0.000149,160,0,0.00013299999999999998
0.000189,208,0,4.0000000000000024e-05
0.567305,96,0,0.567116
0.567313,96,0,8.000000000008e-06
0.567414,160,0,0.00010100000000001774
0.567454,208,0,4.0000000000040004e-05
0.588466,74,1,0.02101200000000003
0.588473,74,-1,6.999999999979245e-06
0.588479,66,1,5.999999999950489e-06
0.589992,32834,-1,0.0015129999999999866
0.59,66,1,8.000000000008e-06
0.590008,32834,-1,8.000000000008e-06
0.590103,66,1,9.500000000006725e-05
0.59011,32834,-1,6.999999999979245e-06
0.590114,32834,-1,4.000000000004e-06
0.59013,66,1,1.6000000000016e-05
0.590134,32834,-1,4.000000000004e-06
0.590138,32834,-1,4.000000000004e-06
0.590192,66,1,5.3999999999998494e-05
0.590194,8665,-1,1.999999999946489e-06
0.590197,66,1,2.9999999999752447e-06
1.517678,32834,1,0.9274810000000001
1.51769,66,-1,1.1999999999900979e-05
1.5177,32834,1,1.0000000000065512e-05
1.517729,66,-1,2.9000000000056758e-05
1.517769,32834,1,3.999999999981796e-05
1.517775,32834,1,6.000000000172534e-06
1.517778,66,-1,2.9999999999752447e-06
1.51778,66,-1,1.9999999998354667e-06
1.517783,32834,1,3.0000000001972893e-06
1.517786,66,-1,2.9999999999752447e-06
1.51779,32834,1,3.999999999892978e-06
1.517793,66,-1,2.9999999999752447e-06
1.517796,32834,1,2.9999999999752447e-06
1.517802,32834,1,6.000000000172534e-06
1.517805,66,-1,2.9999999999752447e-06
1.517807,66,-1,1.9999999998354667e-06
1.517807,32834,1,0.0
1.517812,32834,1,5.000000000032756e-06
1.517814,66,-1,2.0000000000575113e-06
1.517815,66,-1,9.999999999177334e-07
1.517817,32834,1,2.0000000000575113e-06
1.517822,66,-1,5.000000000032756e-06
1.517822,32834,1,0.0
1.517826,66,-1,3.999999999892978e-06
1.517827,32834,1,1.000000000139778e-06
