Time (s),Frame Length,Direction,Interarrival
0.0,96,0,0.0
8e-06,96,0,8e-06
0.000202,160,0,0.000194
0.000231,208,0,2.9e-05
1.255138,96,0,1.254907
1.255146,96,0,8.000000000008e-06
1.255312,160,0,0.00016599999999988846
1.255353,208,0,4.099999999995774e-05
1.273997,74,1,0.018644000000000105
1.274006,74,-1,8.999999999925734e-06
1.274014,66,1,8.000000000008e-06
1.280947,32834,-1,0.006933000000000078
1.280957,66,1,9.999999999843467e-06
1.280967,32834,-1,1.0000000000065512e-05
1.281055,66,1,8.800000000008801e-05
1.281114,32834,-1,5.900000000003125e-05
1.281121,32834,-1,6.999999999868223e-06
1.281203,66,1,8.200000000013752e-05
1.281213,32834,-1,9.999999999843467e-06
1.28122,32834,-1,7.000000000090267e-06
1.281259,66,1,3.8999999999900226e-05
1.281307,32834,-1,4.8000000000048004e-05
1.28131,66,1,2.9999999999752447e-06
1.281316,32834,-1,5.999999999950489e-06
1.281319,66,1,3.0000000001972893e-06
1.281324,32834,-1,4.999999999810711e-06
1.281331,32834,-1,7.000000000090267e-06
1.281338,32834,-1,7.000000000090267e-06
1.281346,32834,-1,8.000000000008e-06
1.281349,66,1,2.9999999999752447e-06
1.281351,66,1,1.9999999998354667e-06
1.281352,32834,-1,1.000000000139778e-06
1.281353,66,1,9.999999999177334e-07
1.281355,66,1,2.0000000000575113e-06
1.281357,66,1,2.0000000000575113e-06
1.281359,32834,-1,1.9999999998354667e-06
1.281365,32834,-1,6.000000000172534e-06
1.281372,32834,-1,6.999999999868223e-06
1.281378,32834,-1,5.999999999950489e-06
1.281386,32834,-1,8.000000000008e-06
1.281393,32834,-1,7.000000000090267e-06
1.281399,32834,-1,5.999999999950489e-06
1.281406,32834,-1,7.000000000090267e-06
1.281413,32834,-1,6.999999999868223e-06
1.28142,32834,-1,7.000000000090267e-06
1.281423,66,1,2.9999999999752447e-06
1.281425,66,1,2.0000000000575113e-06
1.281426,66,1,9.999999999177334e-07
1.281426,32834,-1,0.0
1.281427,66,1,1.000000000139778e-06
1.281428,66,1,9.999999999177334e-07
1.281429,66,1,9.999999999177334e-07
1.281431,66,1,2.0000000000575113e-06
1.281432,66,1,9.999999999177334e-07
1.281433,32834,-1,1.000000000139778e-06
1.281433,66,1,0.0
1.281434,66,1,9.999999999177334e-07
1.281436,66,1,2.0000000000575113e-06
1.281437,66,1,9.999999999177334e-07
1.281441,32834,-1,4.000000000115023e-06
1.281447,32834,-1,5.999999999950489e-06
1.281454,32834,-1,7.000000000090267e-06
1.281462,32834,-1,8.000000000008e-06
1.281467,32834,-1,4.999999999810711e-06
1.281474,32834,-1,7.000000000090267e-06
1.281479,32834,-1,5.000000000032756e-06
1.281484,32834,-1,5.000000000032756e-06
1.281489,32834,-1,5.000000000032756e-06
1.281494,32834,-1,4.999999999810711e-06
1.281498,32834,-1,4.000000000115023e-06
1.281505,32834,-1,6.999999999868223e-06
1.28151,32834,-1,5.000000000032756e-06
1.281514,32834,-1,4.000000000115023e-06
1.281519,32834,-1,5.000000000032756e-06
1.281524,32834,-1,5.000000000032756e-06
1.281529,32834,-1,4.999999999810711e-06
1.281561,66,1,3.2000000000032e-05
1.281699,32834,-1,0.00013799999999997148
1.281862,66,1,0.00016300000000013526
1.281874,32834,-1,1.1999999999900979e-05
1.281877,32834,-1,2.9999999999752447e-06
1.28188,32834,-1,2.9999999999752447e-06
1.281883,32834,-1,3.0000000001972893e-06
1.281885,32834,-1,1.9999999998354667e-06
1.281888,32834,-1,2.9999999999752447e-06
1.281891,32834,-1,2.9999999999752447e-06
1.281894,32834,-1,3.0000000001972893e-06
1.281896,32834,-1,1.9999999998354667e-06
1.281899,32834,-1,2.9999999999752447e-06
1.281904,65549,-1,5.000000000032756e-06
1.281908,65549,-1,4.000000000115023e-06
1.281912,65549,-1,3.999999999892978e-06
1.281917,65549,-1,5.000000000032756e-06
1.281922,65549,-1,5.000000000032756e-06
1.281928,65549,-1,5.999999999950489e-06
1.281934,65549,-1,5.999999999950489e-06
1.281941,65549,-1,7.000000000090267e-06
1.281946,65549,-1,5.000000000032756e-06
1.281951,65549,-1,5.000000000032756e-06
1.281957,65549,-1,5.999999999950489e-06
1.281963,65549,-1,5.999999999950489e-06
1.281967,65549,-1,4.000000000115023e-06
1.281973,65549,-1,5.999999999950489e-06
1.281977,65549,-1,3.999999999892978e-06
1.281982,65549,-1,5.000000000032756e-06
1.281988,65549,-1,5.999999999950489e-06
1.282748,66,1,0.0007600000000000939
1.282789,65549,-1,4.099999999995774e-05
1.282798,65549,-1,9.000000000147779e-06
1.282807,65549,-1,8.999999999925734e-06
1.282816,65549,-1,8.999999999925734e-06
1.282824,65549,-1,8.000000000008e-06
1.282833,65549,-1,8.999999999925734e-06
1.282841,65549,-1,8.000000000008e-06
1.282849,65549,-1,8.000000000008e-06
1.282858,65549,-1,9.000000000147779e-06
1.282866,65549,-1,8.000000000008e-06
1.282874,65549,-1,8.000000000008e-06
1.282882,65549,-1,8.000000000008e-06
1.282885,14700,-1,2.9999999999752447e-06
1.282979,66,1,9.40000000000385e-05
1.284521,66,1,0.0015419999999999323
2.736023,32834,1,1.4515019999999998
2.736037,66,-1,1.4000000000180535e-05
2.736049,32834,1,1.1999999999900979e-05
2.736189,66,-1,0.000140000000000029
2.736209,32834,1,2.0000000000131024e-05
2.736217,32834,1,7.999999999785956e-06
2.736226,66,-1,8.999999999925734e-06
2.736228,66,-1,2.000000000279556e-06
2.736308,32834,1,8.000000000008001e-05
2.736311,66,-1,2.9999999999752447e-06
2.736316,32834,1,4.999999999810711e-06
2.736319,66,-1,2.9999999999752447e-06
2.736323,32834,1,4.000000000115023e-06
2.736326,66,-1,2.9999999999752447e-06
2.736331,32834,1,4.999999999810711e-06
2.736334,66,-1,2.9999999999752447e-06
2.736338,32834,1,4.000000000115023e-06
2.736341,66,-1,2.9999999999752447e-06
2.736346,32834,1,5.000000000254801e-06
2.736349,66,-1,2.9999999999752447e-06
2.736353,32834,1,3.9999999996709334e-06
2.736356,66,-1,2.9999999999752447e-06
2.73636,32834,1,4.000000000115023e-06
2.736365,32834,1,5.000000000254801e-06
2.736371,32834,1,5.999999999950489e-06
2.736376,32834,1,4.999999999810711e-06
2.736382,32834,1,5.999999999950489e-06
2.736388,32834,1,5.999999999950489e-06
2.736394,32834,1,6.000000000394579e-06
2.7364,32834,1,5.999999999950489e-06
2.736405,32834,1,4.999999999810711e-06
2.736411,32834,1,5.999999999950489e-06
2.736417,32834,1,5.999999999950489e-06
2.736423,32834,1,5.999999999950489e-06
2.736428,32834,1,5.000000000254801e-06
2.736434,32834,1,5.999999999950489e-06
2.73644,66,-1,5.999999999950489e-06
2.736444,66,-1,4.000000000115023e-06
2.736445,66,-1,9.999999996956888e-07
2.736446,66,-1,1.000000000139778e-06
2.736447,66,-1,1.000000000139778e-06
2.736448,66,-1,1.000000000139778e-06
2.736449,66,-1,9.999999996956888e-07
2.736451,66,-1,2.000000000279556e-06
2.736452,66,-1,9.999999996956888e-07
2.736453,66,-1,1.000000000139778e-06
2.736454,66,-1,1.000000000139778e-06
2.736455,66,-1,9.999999996956888e-07
2.736456,66,-1,1.000000000139778e-06
2.736602,32834,1,0.00014599999999997948
2.736607,66,-1,4.999999999810711e-06
2.736609,32834,1,2.000000000279556e-06
2.736612,66,-1,2.9999999999752447e-06
2.736616,32834,1,4.000000000115023e-06
2.736619,66,-1,2.9999999999752447e-06
2.736623,32834,1,3.9999999996709334e-06
2.736628,32834,1,5.000000000254801e-06
2.736633,32834,1,4.999999999810711e-06
2.736638,32834,1,5.000000000254801e-06
2.736642,32834,1,3.9999999996709334e-06
2.736645,32834,1,3.000000000419334e-06
2.736649,32834,1,3.9999999996709334e-06
2.736653,32834,1,4.000000000115023e-06
2.736657,32834,1,4.000000000115023e-06
2.736661,32834,1,3.9999999996709334e-06
2.736665,32834,1,4.000000000115023e-06
2.736669,32834,1,4.000000000115023e-06
2.736673,32834,1,4.000000000115023e-06
2.736677,32834,1,3.9999999996709334e-06
2.736681,32834,1,4.000000000115023e-06
2.736686,32834,1,5.000000000254801e-06
2.73669,32834,1,3.9999999996709334e-06
2.736694,32834,1,4.000000000115023e-06
2.736698,32834,1,4.000000000115023e-06
2.736705,65549,1,7.000000000090267e-06
2.736713,65549,1,7.999999999785956e-06
2.73692,66,-1,0.00020700000000006824
2.737026,65549,1,0.00010600000000016152
2.737033,65549,1,6.999999999646178e-06
2.73704,65549,1,7.000000000090267e-06
2.737046,65549,1,5.999999999950489e-06
2.737051,65549,1,5.000000000254801e-06
2.737058,65549,1,7.000000000090267e-06
2.737064,65549,1,5.999999999950489e-06
2.73707,65549,1,5.999999999950489e-06
2.737077,65549,1,7.000000000090267e-06
2.737083,65549,1,5.999999999950489e-06
2.73709,65549,1,6.999999999646178e-06
2.737097,65549,1,7.000000000090267e-06
2.737103,65549,1,5.999999999950489e-06
2.737112,65549,1,9.000000000369823e-06
2.737121,65549,1,8.999999999925734e-06
2.737172,66,-1,5.100000000002325e-05
2.73724,65549,1,6.799999999973494e-05
2.737248,65549,1,8.000000000230045e-06
2.737255,65549,1,7.000000000090267e-06
2.737263,65549,1,7.999999999785956e-06
2.73727,65549,1,7.000000000090267e-06
2.737277,65549,1,7.000000000090267e-06
2.737287,65549,1,9.999999999621423e-06
2.737551,66,-1,0.000264000000000042
2.737563,65549,1,1.2000000000345068e-05
2.737568,65549,1,4.999999999810711e-06
