Time (s),Frame Length,Direction,Interarrival
0.0,74,1,0.0
9e-06,74,-1,9e-06
1.6e-05,66,1,6.999999999999999e-06
0.011914,32834,-1,0.011897999999999999
0.011922,66,1,8.000000000001062e-06
0.011932,32834,-1,9.999999999999593e-06
0.012029,66,1,9.699999999999986e-05
0.012075,32834,-1,4.60000000000009e-05
0.012081,32834,-1,5.999999999999062e-06
0.012133,66,1,5.199999999999996e-05
0.012161,32834,-1,2.8000000000000247e-05
0.012167,32834,-1,6.000000000000796e-06
0.012179,66,1,1.1999999999999858e-05
0.012248,32834,-1,6.899999999999962e-05
0.012252,66,1,4.000000000000531e-06
0.012256,32834,-1,3.999999999998796e-06
0.012259,66,1,3.0000000000012655e-06
0.012263,32834,-1,3.999999999998796e-06
0.012266,66,1,3.0000000000012655e-06
0.01227,32834,-1,3.999999999998796e-06
0.012273,66,1,2.999999999999531e-06
0.012277,32834,-1,4.000000000000531e-06
0.01228,66,1,2.999999999999531e-06
0.012284,32834,-1,4.000000000000531e-06
0.012286,66,1,2.0000000000002655e-06
0.01229,32834,-1,4.000000000000531e-06
0.012292,66,1,2.0000000000002655e-06
0.012296,32834,-1,3.999999999998796e-06
0.012299,66,1,2.999999999999531e-06
0.012302,32834,-1,3.0000000000012655e-06
0.012308,32834,-1,5.999999999999062e-06
0.012314,32834,-1,6.000000000000796e-06
0.012322,32834,-1,7.999999999999327e-06
0.012328,32834,-1,6.000000000000796e-06
0.012333,66,1,4.999999999999796e-06
0.012334,32834,-1,9.999999999992654e-07
0.012337,66,1,3.0000000000012655e-06
0.012338,66,1,9.999999999992654e-07
0.012339,32834,-1,9.999999999992654e-07
0.01234,66,1,1.000000000001e-06
0.012341,66,1,9.999999999992654e-07
0.012342,66,1,1.000000000001e-06
0.012344,66,1,2.0000000000002655e-06
0.012345,32834,-1,9.999999999992654e-07
0.012351,32834,-1,6.000000000000796e-06
0.012357,32834,-1,5.999999999999062e-06
0.012362,32834,-1,4.999999999999796e-06
0.012366,66,1,4.000000000000531e-06
0.012367,66,1,9.999999999992654e-07
0.012368,66,1,1.000000000001e-06
0.012368,32834,-1,0.0
0.01237,66,1,2.0000000000002655e-06
0.012374,32834,-1,3.999999999998796e-06
0.01238,32834,-1,6.000000000000796e-06
0.012382,66,1,2.0000000000002655e-06
0.012384,66,1,1.9999999999985307e-06
0.012385,32834,-1,1.000000000001e-06
0.012385,66,1,0.0
0.01239,32834,-1,4.999999999999796e-06
0.012395,66,1,4.999999999999796e-06
0.012399,32834,-1,4.000000000000531e-06
0.012402,66,1,2.999999999999531e-06
0.012403,66,1,1.000000000001e-06
0.012404,32834,-1,9.999999999992654e-07
0.012408,32834,-1,4.000000000000531e-06
0.01241,66,1,1.9999999999985307e-06
0.012412,32834,-1,2.0000000000002655e-06
0.012414,66,1,2.0000000000002655e-06
0.012418,32834,-1,4.000000000000531e-06
0.012422,32834,-1,4.000000000000531e-06
